posx,posy,posz
1.0,0.7511,1.0
1.0,0.7511,1.0
1.0,0.7511,1.0
1.0,0.7511,1.0
1.0,0.7511,1.0
1.0,0.7511,1.0
1.0,0.7511,1.0
1.0,0.7511,1.0
1.0,0.7511,1.0
1.0,0.7511,1.0
1.0,0.7511,1.19999
0.9501754,0.75110006,1.7978876
0.8920467,0.75110006,2.4954348
0.8339179,0.75110006,3.192982
0.8200083,0.7511,3.5912204
1.3869239,0.7511,3.7876146
1.7648677,0.7511,3.918544
1.7648677,0.7511,3.918544
1.7648677,0.7511,3.918544
1.7648677,0.7511,3.918544
1.7648677,0.7511,3.918544
1.7648677,0.7511,3.918544
1.7648677,0.7511,3.918544
1.7648677,0.7511,3.918544
1.7648677,0.7511,3.918544
1.7648677,0.7511,3.918544
1.7648677,0.7511,3.918544
1.1667966,0.7511,3.8708472
1.106185,0.7511,4.4677477
1.0354713,0.75110006,5.1641316
0.9344519,0.7511,6.158966
0.9344519,0.7511,6.158966
1.318476,0.75110006,5.698
1.638496,0.7511,5.313862
2.137053,0.75110006,4.980088
2.63561,0.7511001,4.646314
3.0510743,0.7511,4.3681693
3.0510743,0.7511,4.3681693
3.0510743,0.7511,4.3681693
3.0510743,0.7511,4.3681693
3.0510743,0.7511,4.3681693
3.0510743,0.7511,4.3681693
3.0510743,0.7511,4.3681693
3.0510743,0.7511,4.3681693
3.5496314,0.75110006,4.0343957
4.148938,0.75110006,4.0061893
4.748245,0.75110006,3.977983
5.447436,0.75110006,3.9450755
6.0467424,0.75110006,3.9168692
6.646049,0.75110006,3.8886628
7.2453556,0.75110006,3.8604565
7.4451246,0.7511,3.8510544
7.4451246,0.7511,3.8510544
7.4451246,0.7511,3.8510544
7.4451246,0.7511,3.8510544
7.4451246,0.7511,3.8510544
7.4451246,0.7511,3.8510544
7.4451246,0.7511,3.8510544
7.4451246,0.7511,3.8510544
7.6451144,0.7511,3.8510544
7.6451144,0.7511,3.8510544
7.7452884,0.7511,4.4426026
7.812071,0.7511,4.836968
7.898646,0.7511,5.430659
7.99965,0.7511,6.123298
7.99965,0.7511,6.123298
7.99965,0.7511,6.123298
7.99965,0.7511,6.123298
7.99965,0.7511,6.123298
7.99965,0.7511,6.123298
7.99965,0.7511,6.123298
7.99965,0.7511,6.123298
7.99965,0.7511,6.123298
7.99965,0.7511,6.123298
7.99965,0.7511,6.123298
7.99965,0.7511,6.123298
7.99965,0.7511,6.323288
7.99965,0.7511,6.323288
7.8620605,0.75110006,6.9072685
7.747402,0.7511,7.393919
7.238018,0.75110006,7.710923
6.728634,0.7511001,8.027927
6.4095535,0.7511,8.183477
6.1639314,0.7511,8.579325
6.119519,0.7511,8.876004
6.119519,0.7511,8.876004
6.119519,0.7511,8.876004
6.119519,0.7511,8.876004
6.119519,0.7511,8.876004
6.119519,0.7511,8.876004
6.119519,0.7511,8.876004
6.119519,0.7511,8.876004
6.119519,0.7511,8.876004
6.119519,0.7511,8.876004
6.119519,0.7511,8.876004
6.119519,0.7511,9.0759945
6.119519,0.7511,9.0759945
6.0200243,0.7511,9.656658
5.9482512,0.75110006,10.130396
5.914585,0.7511,10.123759
5.8253646,0.7511,10.41017
5.789882,0.7511,10.653615
5.73307,0.7511,11.04954
5.5347514,0.75110006,11.615785
5.3364334,0.7511001,12.182031
5.2042212,0.75110006,12.559527
5.2042212,0.7511,12.559527
5.2042212,0.7511,12.559527
5.2042212,0.7511,12.559527
5.2042212,0.7511,12.559527
5.2042212,0.7511,12.559527
5.2042212,0.7511,12.559527
5.2042212,0.7511,12.559527
5.2042212,0.7511,12.559527
5.2042212,0.7511,12.559527
5.0042315,0.7511,12.559527
5.0042315,0.7511,12.559527
4.511819,0.75110006,12.902302
3.9373384,0.7511001,13.302205
3.4449263,0.75110006,13.6449795
3.0345826,0.75110006,13.930625
2.435957,0.75110006,13.970766
2.2364151,0.7511,13.984147
2.2364151,0.7511,13.984147
2.2364151,0.7511,13.984147
2.2364151,0.7511,13.984147
2.2364151,0.7511,13.984147
2.2364151,0.7511,13.984147
2.2364151,0.7511,13.984147
2.2364151,0.7511,13.984147
2.2364151,0.7511,13.984147
2.2364151,0.7511,13.984147
2.2364151,0.7511,13.984147
2.2364151,0.7511,13.984147
2.5324337,0.7511,14.032767
2.9534984,0.75110006,14.460165
3.374563,0.75110006,14.887562
3.6552727,0.7511,15.172494
3.6552727,0.7511,15.172494
3.6552727,0.7511,15.172494
3.8552625,0.7511,15.172494
3.8552625,0.7511,15.172494
3.8552625,0.7511,15.172494
3.8552625,0.7511,15.172494
3.8552625,0.7511,15.172494
3.8552625,0.7511,15.172494
3.8552625,0.7511,15.172494
3.8552625,0.7511,15.172494
3.8552625,0.7511,15.172494
4.0552526,0.7511,15.172494
4.0552526,0.7511,15.172494
3.5591648,0.75110006,15.509927
3.063077,0.7511001,15.84736
2.5669894,0.75110006,16.184792
2.1683607,0.7511001,16.633188
1.7697319,0.75110006,17.081585
1.6573147,0.75110006,17.754522
1.6419883,0.7511,17.953924
1.6419883,0.7511,17.953924
1.6419883,0.7511,17.953924
1.6419883,0.7511,17.953924
1.6419883,0.7511,17.953924
1.6419883,0.7511,17.953924
1.6419883,0.7511,17.953924
1.6419883,0.7511,17.953924
1.6419883,0.7511,17.953924
1.6419883,0.7511,17.953924
1.6419883,0.7511,17.953924
1.6419883,0.7511,17.953924
1.6419883,0.7511,17.953924
1.6419883,0.7511,17.953924
1.8419783,0.7511,17.953924
2.0309467,0.7511,18.18691
2.1299229,0.7511,18.201147
2.7158725,0.75110006,18.179995
3.4136074,0.75110006,18.179995
4.0132585,0.75110006,18.179998
4.6124625,0.75110006,18.179998
5.109849,0.75110006,18.179998
5.109849,0.7511,18.179998
5.109849,0.7511,18.179998
5.109849,0.7511,18.179998
5.109849,0.7511,18.179998
5.109849,0.7511,18.179998
5.109849,0.7511,18.179998
5.309839,0.7511,18.179998
5.7766886,0.75110006,17.803148
6.16573,0.75110006,17.489107
6.6946387,0.7511,17.772339
7.3975396,0.7511,18.079952
7.476423,0.7511,18.079952
7.476423,0.7511,18.079952
7.476423,0.7511,18.079952
7.476423,0.7511,18.079952
7.476423,0.7511,18.079952
7.476423,0.7511,18.079952
